conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_ortho,"subducting_abs_paral
",Label
8.77,-5.34,-1.84,-0.67,6.94,-6.01,0
8.77,-5.33,-1.84,-0.67,6.94,-6.01,0
8.77,-5.33,-1.84,-0.67,6.93,-6.0,0
8.77,-5.32,-1.84,-0.67,6.93,-6.0,0
8.86,0.82,-2.0,-6.66,6.85,-5.86,0
8.86,0.84,-2.0,-6.66,6.86,-5.83,0
8.85,0.86,-1.99,-6.65,6.86,-5.8,0
8.85,0.89,-1.99,-6.65,6.86,-5.78,0
8.84,0.91,-1.99,-6.65,6.85,-5.75,0
8.84,0.94,-1.98,-6.65,6.85,-5.72,0
8.83,0.96,-1.98,-6.64,6.85,-5.69,0
8.82,0.99,-1.97,-6.64,6.85,-5.66,0
8.81,1.02,-1.97,-6.64,6.85,-5.64,0
8.8,1.04,-1.96,-6.63,6.84,-5.61,0
9.57,5.85,-8.93,-0.47,0.64,5.41,0
3.79,-0.53,-4.15,-3.57,-0.39,-4.06,0
3.81,-0.53,-4.13,-3.58,-0.34,-4.07,0
3.81,-0.53,-4.12,-3.59,-0.33,-4.09,0
3.81,-0.53,-4.11,-3.61,-0.32,-4.1,0
3.81,-0.53,-4.1,-3.62,-0.31,-4.11,0
3.81,-0.53,-4.09,-3.63,-0.3,-4.13,0
3.81,-0.53,-4.08,-3.64,-0.29,-4.14,0
3.81,-0.53,-4.07,-3.66,-0.28,-4.15,0
3.81,-0.53,-4.06,-3.67,-0.27,-4.17,0
8.41,1.34,-3.06,-3.08,5.34,-1.71,0
8.41,1.34,-3.06,-3.09,5.35,-1.71,0
8.41,1.34,-3.05,-3.09,5.35,-1.71,0
8.41,1.34,-3.05,-3.09,5.35,-1.72,0
8.41,1.34,-3.05,-3.09,5.35,-1.72,0
8.41,1.34,-3.05,-3.09,5.35,-1.72,0
8.41,1.34,-3.05,-3.1,5.36,-1.72,0
8.41,1.34,-3.04,-3.1,5.36,-1.72,0
8.41,1.34,-3.04,-3.1,5.36,-1.73,0
8.41,1.34,-3.04,-3.1,5.36,-1.73,0
4.82,-0.5,-2.72,-2.56,2.13,-3.06,0
4.82,-0.5,-2.71,-2.56,2.13,-3.07,0
4.82,-0.5,-2.71,-2.56,2.13,-3.07,0
4.82,-0.5,-2.71,-2.57,2.13,-3.07,0
4.82,-0.5,-2.71,-2.57,2.13,-3.07,0
4.85,-0.5,-2.72,-2.57,2.15,-3.07,0
4.82,-0.5,-2.7,-2.57,2.14,-3.08,0
4.82,-0.5,-2.7,-2.57,2.14,-3.08,0
4.82,-0.5,-2.7,-2.58,2.14,-3.08,0
4.82,-0.5,-2.7,-2.58,2.14,-3.08,0
4.76,-0.97,-1.39,-1.91,3.37,-2.89,0
4.76,-0.97,-1.39,-1.91,3.37,-2.89,0
4.76,-0.97,-1.39,-1.91,3.37,-2.89,0
4.76,-0.97,-1.39,-1.91,3.37,-2.89,0
4.76,-0.97,-1.39,-1.91,3.37,-2.9,0
4.76,-0.97,-1.39,-1.91,3.37,-2.9,0
4.76,-0.97,-1.39,-1.91,3.37,-2.9,0
4.78,-0.97,-1.39,-1.91,3.39,-2.9,0
4.76,-0.97,-1.39,-1.91,3.37,-2.9,0
4.76,-0.97,-1.39,-1.91,3.37,-2.9,0
3.94,-1.88,-1.38,1.87,2.56,-0.02,0
3.94,-1.9,-1.38,1.87,2.56,-0.04,0
3.95,-1.92,-1.39,1.87,2.56,-0.05,0
3.95,-1.94,-1.39,1.87,2.56,-0.07,0
3.95,-1.96,-1.4,1.87,2.55,-0.09,0
3.96,-1.98,-1.4,1.87,2.55,-0.11,0
3.96,-1.99,-1.41,1.87,2.55,-0.13,0
3.96,-2.01,-1.42,1.87,2.55,-0.15,0
3.97,-2.03,-1.42,1.87,2.54,-0.16,0
3.97,-2.05,-1.43,1.87,2.54,-0.18,0
3.86,-2.17,-1.5,1.76,2.36,-0.41,0
2.93,-3.09,-1.79,1.72,1.13,-1.38,0
2.93,-3.11,-1.8,1.72,1.13,-1.4,0
2.93,-3.12,-1.81,1.71,1.12,-1.41,0
2.93,-3.13,-1.81,1.71,1.11,-1.42,0
2.93,-3.15,-1.82,1.71,1.11,-1.44,0
2.93,-3.16,-1.82,1.71,1.1,-1.45,0
2.92,-3.17,-1.83,1.71,1.09,-1.46,0
2.92,-3.18,-1.83,1.71,1.08,-1.48,0
1.72,-3.98,-1.18,2.21,0.53,-1.78,0
4.39,-5.77,-1.56,1.6,2.84,-4.16,0
4.55,-5.92,-1.61,1.52,2.96,-4.39,0
4.52,-5.87,-1.62,1.52,2.92,-4.33,0
4.44,-5.81,-1.62,1.52,2.83,-4.28,0
4.31,-5.76,-1.63,1.52,2.7,-4.22,0
5.25,-5.89,-1.64,1.52,3.63,-4.35,0
6.51,-6.16,-1.64,1.52,4.89,-4.62,0
8.24,-7.28,-1.72,1.44,6.53,-5.82,0
9.3,-6.43,-1.89,1.21,7.42,-5.19,0
9.22,-6.46,-1.9,1.21,7.33,-5.22,0
6.56,-6.19,-2.37,0.86,4.19,-5.3,0
6.2,-6.14,-2.43,0.82,3.77,-5.29,0
6.13,-6.11,-2.44,0.82,3.69,-5.26,0
6.05,-6.09,-2.45,0.82,3.61,-5.24,0
5.98,-6.07,-2.45,0.82,3.53,-5.22,0
5.91,-6.04,-2.46,0.82,3.45,-5.19,0
5.83,-6.02,-2.46,0.82,3.37,-5.17,0
2.74,-5.33,-1.96,0.4,0.78,-4.91,0
2.26,-5.19,-1.93,0.46,0.33,-4.71,0
2.2,-5.14,-1.94,0.46,0.26,-4.66,0
2.15,-5.18,-1.94,0.47,0.2,-4.69,0
2.1,-5.45,-1.95,0.47,0.15,-4.97,0
2.03,-5.4,-1.95,0.47,0.08,-4.91,0
1.96,-5.35,-1.95,0.47,0.01,-4.86,0
2.31,-5.52,-1.87,0.75,0.44,-4.75,0
5.97,-7.46,-1.06,3.26,4.93,-4.2,0
5.62,-7.37,-1.07,3.26,4.57,-4.11,0
4.97,-7.09,-0.87,2.68,4.11,-4.41,0
4.9,-7.12,-0.87,2.68,4.04,-4.44,0
8.02,-8.9,-0.88,2.68,7.14,-6.22,0
11.56,-10.8,-0.88,2.69,10.67,-8.12,0
12.15,-11.13,-0.88,2.69,11.26,-8.46,0
11.97,-10.79,-0.88,2.49,11.09,-8.31,0
6.63,-8.03,-0.77,0.64,5.85,-7.39,0
5.76,-8.03,-0.77,0.65,4.98,-7.39,0
5.5,-7.88,-0.78,0.65,4.71,-7.24,0
5.5,-7.88,-0.78,0.65,4.71,-7.23,0
5.5,-7.88,-2.92,2.84,2.57,-5.03,0
8.54,-8.5,-2.93,2.84,5.6,-5.67,0
9.2,-8.98,-2.94,2.83,6.25,-6.15,0
8.58,-9.22,-2.96,2.82,5.63,-6.4,0
8.57,-9.22,-2.97,2.81,5.61,-6.41,0
7.65,-9.01,-2.98,2.8,4.67,-6.2,0
7.63,-9.01,-2.99,2.8,4.64,-6.22,0
8.16,-9.16,-3.53,2.02,4.62,-7.14,0
9.68,-9.25,-4.78,0.22,4.88,-9.03,0
9.7,-9.24,-4.79,0.2,4.89,-9.04,0
2.42,-18.58,-3.42,1.1,-1.01,-17.48,0
1.91,-18.97,-3.43,1.08,-1.53,-17.88,0
1.84,-18.99,-3.45,1.07,-1.62,-17.92,0
3.49,-14.92,-3.46,1.05,0.02,-13.88,0
6.11,-8.81,-3.47,1.04,2.63,-7.79,0
6.21,-8.74,-3.48,1.02,2.72,-7.74,0
5.51,-9.42,-3.49,1.01,2.01,-8.44,0
5.24,-9.67,-3.49,0.99,1.73,-8.71,0
5.31,-9.62,-3.5,0.98,1.79,-8.67,0
5.42,-9.6,-3.51,0.96,1.89,-8.67,0
5.5,-9.54,-3.52,0.94,1.97,-8.63,0
9.47,-10.39,-3.53,0.93,5.93,-9.47,0
9.43,-10.41,-3.54,0.91,5.89,-9.51,0
9.02,-10.9,-4.92,-0.42,4.09,-11.31,0
8.89,-10.94,-4.93,-0.45,3.96,-11.38,0
8.76,-10.98,-4.93,-0.47,3.83,-11.44,0
8.63,-11.02,-4.93,-0.5,3.7,-11.51,0
8.5,-11.06,-4.93,-0.52,3.56,-11.57,0
8.37,-11.1,-4.93,-0.55,3.43,-11.63,0
8.23,-11.13,-4.93,-0.57,3.3,-11.69,0
9.24,-9.03,-4.93,-0.59,4.31,-9.6,0
9.19,-9.08,-4.93,-0.62,4.25,-9.68,0
9.13,-9.14,-4.93,-0.65,4.19,-9.76,0
9.07,-9.19,-4.93,-0.67,4.13,-9.84,0
9.01,-9.24,-4.93,-0.7,4.08,-9.92,0
7.06,-5.21,-4.92,-0.72,2.14,-5.91,0
7.08,-5.23,-4.92,-0.75,2.15,-5.96,0
7.09,-5.25,-4.92,-0.77,2.16,-6.01,0
7.1,-5.28,-4.92,-0.8,2.18,-6.05,0
7.11,-5.3,-4.92,-0.83,2.19,-6.1,0
6.05,-7.23,-4.91,-0.85,1.14,-8.06,0
6.04,-7.24,-4.91,-0.88,1.13,-8.1,0
6.03,-7.25,-4.91,-0.91,1.12,-8.13,0
6.02,-7.25,-4.9,-0.94,1.11,-8.16,0
6.0,-7.26,-4.9,-0.96,1.1,-8.2,0
6.1,-9.41,-4.99,1.17,1.09,-8.23,0
6.15,-9.44,-5.02,1.17,1.11,-8.26,0
6.19,-9.47,-5.05,1.17,1.13,-8.28,0
6.24,-9.5,-5.08,1.17,1.15,-8.31,0
6.29,-9.53,-5.11,1.17,1.16,-8.34,0
15.26,-4.87,-5.72,-0.06,9.52,-4.96,0
15.26,-4.86,-5.74,-0.06,9.51,-4.96,0
15.27,-4.86,-5.76,-0.07,9.5,-4.97,0
15.28,-4.86,-5.78,-0.07,9.49,-4.97,0
15.29,-4.86,-5.8,-0.08,9.48,-4.97,0
15.29,-4.85,-5.81,-0.08,9.46,-4.97,0
15.3,-4.85,-5.83,-0.09,9.45,-4.97,0
15.3,-4.84,-5.85,-0.1,9.44,-4.97,0
15.3,-4.84,-5.87,-0.1,9.42,-4.98,0
15.31,-4.83,-5.89,-0.11,9.41,-4.98,0
16.6,-4.55,-5.77,-1.31,10.83,-5.87,0
17.68,-7.14,-4.75,-0.11,12.93,-7.26,0
17.61,-7.2,-4.75,-0.13,12.87,-7.34,0
15.28,-10.38,-4.74,-0.15,10.54,-10.53,0
15.21,-10.43,-4.73,-0.17,10.48,-10.6,0
14.0,-10.32,-4.15,0.01,9.86,-10.31,0
11.29,-10.02,-2.81,0.46,8.49,-9.55,0
11.21,-10.08,-2.81,0.45,8.42,-9.62,0
11.14,-10.14,-2.8,0.44,8.35,-9.69,0
11.06,-10.2,-2.79,0.43,8.28,-9.77,0
7.74,-11.27,-2.44,1.18,5.32,-10.08,0
5.27,-11.88,-3.01,1.26,2.28,-10.63,0
5.19,-11.88,-3.0,1.23,2.2,-10.66,0
5.1,-11.88,-2.99,1.21,2.13,-10.68,0
5.02,-11.89,-2.99,1.19,2.05,-10.71,0
3.36,-6.88,-2.98,1.16,0.39,-5.71,0
3.35,-6.85,-2.97,1.14,0.39,-5.71,0
3.24,-6.8,-2.91,1.17,0.34,-5.63,0
2.31,-6.56,-2.41,1.64,-0.09,-4.92,0
2.3,-6.54,-2.4,1.62,-0.09,-4.92,0
1.84,-0.82,-1.93,-4.1,-0.1,-4.91,0
2.04,-0.12,-0.38,-4.5,1.65,-4.63,0
2.06,-0.11,-0.37,-4.5,1.68,-4.61,0
2.08,-0.1,-0.36,-4.5,1.71,-4.6,0
2.1,-0.09,-0.35,-4.49,1.75,-4.59,0
2.17,-1.43,-0.39,-3.14,1.78,-4.57,0
2.36,-0.83,-0.96,-3.4,1.4,-4.23,0
2.63,0.06,-1.82,-3.8,0.8,-3.74,0
2.65,0.07,-1.81,-3.8,0.83,-3.73,0
2.67,0.08,-1.81,-3.8,0.85,-3.72,0
10.02,-4.76,-2.75,-0.74,7.26,-5.51,0
10.04,-4.74,-2.75,-0.74,7.28,-5.49,0
10.06,-4.72,-2.76,-0.73,7.3,-5.46,0
10.08,-4.7,-2.76,-0.72,7.31,-5.43,0
9.03,-0.64,-2.67,-4.01,6.34,-4.68,0
9.08,-0.6,-2.68,-4.0,6.38,-4.62,0
9.12,-0.55,-2.7,-3.98,6.41,-4.56,0
9.17,-0.51,-2.72,-3.97,6.44,-4.51,0
9.22,-0.46,-2.74,-3.96,6.46,-4.45,0
9.26,-0.42,-2.75,-3.94,6.49,-4.39,0
8.95,-5.11,-2.41,0.81,6.52,-4.33,0
9.05,-5.06,-2.46,0.83,6.56,-4.27,0
9.15,-5.01,-2.52,0.85,6.61,-4.2,0
9.24,-4.96,-2.57,0.87,6.65,-4.13,0
8.64,-6.04,-1.93,2.01,6.69,-4.06,0
7.08,-8.63,-0.34,4.65,6.73,-4.0,0
7.12,-8.6,-0.35,4.66,6.75,-3.97,0
7.16,-8.58,-0.36,4.66,6.78,-3.93,0
8.35,-9.19,-0.38,4.67,7.95,-4.55,0
8.39,-9.16,-0.39,4.67,7.99,-4.51,0
9.68,-3.44,-1.67,-1.03,8.02,-4.47,0
9.68,-3.44,-1.67,-1.03,8.01,-4.47,0
9.68,-3.43,-1.67,-1.03,8.01,-4.46,0
9.67,-3.43,-1.66,-1.03,8.01,-4.46,0
9.67,-3.42,-1.66,-1.03,8.01,-4.45,0
9.67,-3.41,-1.66,-1.03,8.01,-4.45,0
9.66,-3.41,-1.66,-1.04,8.0,-4.45,0
9.66,-3.4,-1.66,-1.04,8.0,-4.44,0
9.66,-3.4,-1.66,-1.04,8.0,-4.44,0
9.65,-3.39,-1.66,-1.04,8.0,-4.43,0
8.5,2.63,-0.62,-6.93,7.89,-4.31,0
8.49,2.66,-0.62,-6.93,7.88,-4.29,0
8.48,2.68,-0.61,-6.93,7.87,-4.26,0
8.47,2.7,-0.61,-6.92,7.87,-4.23,0
8.46,2.73,-0.61,-6.92,7.86,-4.21,0
8.45,2.75,-0.6,-6.92,7.85,-4.18,0
8.43,2.77,-0.6,-6.91,7.84,-4.15,0
8.42,2.8,-0.6,-6.91,7.83,-4.13,0
8.4,2.82,-0.6,-6.91,7.81,-4.1,0
8.39,2.84,-0.59,-6.9,7.8,-4.07,0
11.12,0.17,-3.25,-4.33,7.89,-4.15,0
3.97,0.29,-3.24,-4.34,0.71,-4.02,0
3.97,0.29,-3.23,-4.35,0.72,-4.03,0
3.97,0.29,-3.21,-4.36,0.74,-4.04,0
3.97,0.29,-3.2,-4.37,0.75,-4.05,0
3.97,0.29,-3.19,-4.38,0.76,-4.06,0
3.97,0.29,-3.18,-4.39,0.77,-4.07,0
3.97,0.29,-3.16,-4.4,0.79,-4.08,0
3.97,0.29,-3.15,-4.41,0.8,-4.09,0
3.97,0.29,-3.14,-4.42,0.81,-4.1,0
7.95,3.06,-2.26,-3.64,5.68,-0.55,0
7.95,3.06,-2.26,-3.64,5.68,-0.56,0
7.95,3.06,-2.26,-3.64,5.68,-0.56,0
7.95,3.06,-2.25,-3.64,5.68,-0.56,0
7.95,3.06,-2.25,-3.65,5.69,-0.56,0
7.95,3.06,-2.25,-3.65,5.69,-0.56,0
7.95,3.06,-2.25,-3.65,5.69,-0.56,0
7.95,3.06,-2.24,-3.65,5.69,-0.56,0
7.95,3.06,-2.24,-3.65,5.7,-0.57,0
7.95,3.06,-2.24,-3.65,5.7,-0.57,0
4.66,0.49,-2.04,-3.06,2.63,-2.57,0
4.66,0.49,-2.04,-3.06,2.63,-2.57,0
4.66,0.49,-2.04,-3.06,2.64,-2.57,0
4.66,0.49,-2.04,-3.06,2.64,-2.57,0
4.66,0.49,-2.03,-3.06,2.64,-2.57,0
4.66,0.49,-2.03,-3.07,2.64,-2.57,0
4.66,0.49,-2.03,-3.07,2.65,-2.58,0
4.66,0.49,-2.03,-3.07,2.65,-2.58,0
4.66,0.49,-2.02,-3.07,2.65,-2.58,0
4.66,0.49,-2.02,-3.07,2.65,-2.58,0
4.76,0.02,-0.99,-2.16,3.78,-2.15,0
4.76,0.02,-0.99,-2.16,3.78,-2.15,0
4.76,0.02,-0.99,-2.16,3.78,-2.15,0
4.76,0.02,-0.99,-2.16,3.78,-2.15,0
4.76,0.02,-0.99,-2.16,3.78,-2.15,0
4.76,0.02,-0.99,-2.16,3.78,-2.15,0
4.76,0.02,-0.99,-2.16,3.78,-2.15,0
4.76,0.02,-0.99,-2.16,3.78,-2.15,0
4.76,0.02,-0.99,-2.16,3.78,-2.15,0
4.76,0.02,-0.99,-2.16,3.78,-2.15,0
3.94,-1.88,-1.38,1.87,2.55,-0.02,0
3.94,-1.9,-1.39,1.87,2.55,-0.04,0
3.95,-1.92,-1.39,1.87,2.55,-0.05,0
3.95,-1.94,-1.4,1.87,2.55,-0.07,0
3.95,-1.96,-1.4,1.87,2.55,-0.09,0
3.96,-1.98,-1.41,1.87,2.55,-0.11,0
3.96,-1.99,-1.41,1.87,2.54,-0.13,0
3.96,-2.01,-1.42,1.87,2.54,-0.15,0
3.96,-2.03,-1.42,1.87,2.54,-0.16,0
3.97,-2.05,-1.43,1.87,2.53,-0.18,0
3.86,-2.17,-1.51,1.76,2.35,-0.41,0
2.93,-3.09,-1.8,1.72,1.12,-1.38,0
2.93,-3.11,-1.8,1.72,1.12,-1.4,0
2.93,-3.12,-1.81,1.71,1.11,-1.41,0
2.92,-3.13,-1.81,1.71,1.1,-1.42,0
2.92,-3.15,-1.82,1.71,1.1,-1.44,0
2.92,-3.16,-1.83,1.71,1.09,-1.45,0
2.92,-3.17,-1.83,1.71,1.08,-1.46,0
2.92,-3.18,-1.84,1.71,1.07,-1.48,0
1.72,-3.98,-1.18,2.21,0.53,-1.78,0
4.39,-5.77,-1.56,1.6,2.84,-4.16,0
4.6,-5.92,-1.61,1.52,3.0,-4.39,0
4.52,-5.87,-1.62,1.52,2.92,-4.33,0
4.44,-5.81,-1.62,1.52,2.83,-4.28,0
4.37,-5.76,-1.63,1.52,2.75,-4.22,0
5.31,-5.89,-1.64,1.52,3.69,-4.35,0
6.57,-6.16,-1.64,1.52,4.95,-4.62,0
8.24,-7.28,-1.72,1.44,6.53,-5.82,0
9.37,-6.43,-1.9,1.21,7.48,-5.19,0
9.28,-6.46,-1.9,1.21,7.39,-5.22,0
6.63,-6.19,-2.38,0.86,4.25,-5.3,0
6.27,-6.14,-2.44,0.82,3.83,-5.29,0
6.2,-6.11,-2.44,0.82,3.76,-5.26,0
6.12,-6.09,-2.45,0.82,3.68,-5.24,0
6.05,-6.07,-2.46,0.82,3.6,-5.22,0
5.98,-6.04,-2.46,0.82,3.52,-5.19,0
5.9,-6.02,-2.47,0.82,3.44,-5.17,0
2.79,-5.33,-1.96,0.4,0.83,-4.91,0
2.31,-5.19,-1.94,0.46,0.37,-4.71,0
2.25,-5.14,-1.94,0.46,0.3,-4.66,0
2.19,-5.18,-1.95,0.47,0.24,-4.69,0
2.15,-5.45,-1.95,0.47,0.19,-4.97,0
2.08,-5.4,-1.96,0.47,0.12,-4.91,0
2.01,-5.35,-1.96,0.47,0.05,-4.86,0
2.36,-5.52,-1.87,0.75,0.48,-4.75,0
6.02,-7.46,-1.07,3.26,4.97,-4.2,0
5.66,-7.37,-1.07,3.26,4.61,-4.11,0
5.0,-7.09,-0.87,2.68,4.14,-4.41,0
4.93,-7.12,-0.88,2.68,4.06,-4.44,0
8.03,-8.9,-0.88,2.68,7.15,-6.22,0
11.57,-10.8,-0.89,2.69,10.67,-8.12,0
12.16,-11.13,-0.89,2.69,11.26,-8.46,0
11.98,-10.79,-0.88,2.49,11.09,-8.31,0
6.63,-8.03,-0.78,0.64,5.84,-7.39,0
5.76,-8.03,-0.78,0.65,4.97,-7.39,0
5.5,-7.88,-0.78,0.65,4.7,-7.24,0
5.5,-7.88,-0.79,0.65,4.7,-7.23,0
5.5,-7.88,-2.93,2.84,2.57,-5.03,0
8.54,-8.5,-2.94,2.84,5.6,-5.67,0
9.2,-8.98,-2.94,2.83,6.25,-6.15,0
8.6,-9.22,-2.96,2.82,5.64,-6.4,0
8.59,-9.22,-2.97,2.81,5.62,-6.41,0
7.66,-9.01,-2.98,2.8,4.68,-6.2,0
7.64,-9.01,-2.99,2.8,4.65,-6.22,0
8.17,-9.16,-3.54,2.02,4.62,-7.14,0
9.68,-9.25,-4.79,0.22,4.88,-9.03,0
9.71,-9.24,-4.8,0.2,4.89,-9.04,0
9.75,-9.24,-3.43,1.1,6.31,-8.14,0
1.92,-18.97,-3.44,1.08,-1.53,-17.88,0
1.84,-18.99,-3.45,1.07,-1.62,-17.92,0
3.49,-14.92,-3.46,1.05,0.02,-13.88,0
6.09,-8.81,-3.47,1.04,2.61,-7.79,0
6.18,-8.74,-3.48,1.02,2.69,-7.74,0
5.48,-9.42,-3.49,1.01,1.98,-8.44,0
5.24,-9.67,-3.49,0.99,1.73,-8.71,0
5.28,-9.62,-3.51,0.98,1.76,-8.67,0
5.42,-9.6,-3.51,0.96,1.89,-8.67,0
9.49,-10.37,-3.52,0.94,5.95,-9.43,0
9.46,-10.39,-3.53,0.93,5.92,-9.47,0
9.43,-10.41,-3.54,0.91,5.88,-9.51,0
9.02,-10.9,-4.92,-0.42,4.09,-11.31,0
8.89,-10.94,-4.93,-0.45,3.96,-11.38,0
8.77,-10.98,-4.93,-0.47,3.84,-11.44,0
8.64,-11.02,-4.93,-0.5,3.71,-11.51,0
8.51,-11.06,-4.93,-0.52,3.57,-11.57,0
8.38,-11.1,-4.93,-0.55,3.44,-11.63,0
8.23,-11.13,-4.93,-0.57,3.3,-11.69,0
9.27,-9.03,-4.93,-0.59,4.33,-9.6,0
9.19,-9.08,-4.93,-0.62,4.25,-9.68,0
9.15,-9.14,-4.93,-0.65,4.21,-9.76,0
9.09,-9.19,-4.93,-0.67,4.15,-9.84,0
9.01,-9.24,-4.93,-0.7,4.08,-9.92,0
7.09,-5.21,-4.93,-0.72,2.16,-5.91,0
7.1,-5.23,-4.92,-0.75,2.17,-5.96,0
7.09,-5.25,-4.92,-0.77,2.16,-6.01,0
7.12,-5.28,-4.92,-0.8,2.2,-6.05,0
7.13,-5.3,-4.92,-0.83,2.21,-6.1,0
6.08,-7.23,-4.91,-0.85,1.16,-8.06,0
6.06,-7.24,-4.91,-0.88,1.15,-8.1,0
6.05,-7.25,-4.91,-0.91,1.14,-8.13,0
6.04,-7.25,-4.9,-0.94,1.13,-8.16,0
6.03,-7.26,-4.9,-0.96,1.12,-8.2,0
6.13,-9.41,-5.0,1.17,1.11,-8.23,0
6.18,-9.44,-5.03,1.17,1.13,-8.26,0
6.23,-9.47,-5.06,1.17,1.15,-8.28,0
6.27,-9.5,-5.09,1.17,1.17,-8.31,0
6.32,-9.53,-5.12,1.17,1.18,-8.34,0
15.26,-4.87,-5.73,-0.06,9.52,-4.96,0
15.27,-4.86,-5.75,-0.06,9.51,-4.96,0
15.27,-4.86,-5.76,-0.07,9.5,-4.97,0
15.28,-4.86,-5.79,-0.07,9.48,-4.97,0
15.29,-4.86,-5.81,-0.08,9.47,-4.97,0
15.29,-4.85,-5.81,-0.08,9.46,-4.97,0
15.3,-4.85,-5.84,-0.09,9.44,-4.97,0
15.3,-4.84,-5.86,-0.1,9.43,-4.97,0
15.31,-4.84,-5.88,-0.1,9.41,-4.98,0
15.31,-4.83,-5.9,-0.11,9.4,-4.98,0
16.6,-4.55,-5.77,-1.31,10.83,-5.87,0
17.67,-7.14,-4.75,-0.11,12.92,-7.26,0
17.59,-7.2,-4.74,-0.13,12.85,-7.34,0
15.27,-10.38,-4.74,-0.15,10.53,-10.53,0
15.2,-10.43,-4.73,-0.17,10.47,-10.6,0
13.99,-10.32,-4.15,0.01,9.85,-10.31,0
11.27,-10.02,-2.81,0.46,8.48,-9.55,0
11.21,-10.08,-2.81,0.45,8.42,-9.62,0
11.12,-10.14,-2.79,0.44,8.34,-9.69,0
11.05,-10.2,-2.79,0.43,8.27,-9.77,0
7.72,-11.27,-2.43,1.18,5.3,-10.08,0
5.25,-11.88,-3.0,1.26,2.26,-10.63,0
5.17,-11.88,-2.99,1.23,2.19,-10.66,0
5.1,-11.88,-2.99,1.21,2.13,-10.68,0
4.99,-11.89,-2.98,1.19,2.03,-10.71,0
3.35,-6.88,-2.97,1.16,0.39,-5.71,0
3.34,-6.85,-2.96,1.14,0.39,-5.71,0
3.24,-6.8,-2.91,1.17,0.34,-5.63,0
2.3,-6.56,-2.4,1.64,-0.08,-4.92,0
2.29,-6.54,-2.39,1.62,-0.09,-4.92,0
1.85,-0.82,-1.93,-4.1,-0.09,-4.91,0
2.04,-0.12,-0.38,-4.5,1.66,-4.63,0
2.06,-0.11,-0.37,-4.5,1.69,-4.61,0
2.08,-0.1,-0.36,-4.5,1.72,-4.6,0
2.1,-0.09,-0.35,-4.49,1.75,-4.59,0
2.17,-1.43,-0.39,-3.14,1.78,-4.57,0
2.36,-0.83,-0.96,-3.4,1.4,-4.23,0
2.63,0.06,-1.82,-3.8,0.8,-3.74,0
2.65,0.07,-1.81,-3.8,0.83,-3.73,0
2.67,0.08,-1.81,-3.8,0.85,-3.72,0
10.02,-4.76,-2.76,-0.74,7.26,-5.51,0
10.04,-4.74,-2.76,-0.74,7.27,-5.49,0
10.07,-4.72,-2.77,-0.73,7.29,-5.46,0
10.09,-4.7,-2.77,-0.72,7.31,-5.43,0
9.04,-0.64,-2.68,-4.01,6.34,-4.68,0
9.09,-0.6,-2.7,-4.0,6.37,-4.62,0
9.14,-0.55,-2.72,-3.98,6.4,-4.56,0
9.17,-0.51,-2.72,-3.97,6.44,-4.51,0
9.22,-0.46,-2.74,-3.96,6.46,-4.45,0
9.27,-0.42,-2.77,-3.94,6.49,-4.39,0
8.97,-5.11,-2.43,0.81,6.51,-4.33,0
9.06,-5.06,-2.48,0.83,6.56,-4.27,0
9.16,-5.01,-2.54,0.85,6.6,-4.2,0
9.26,-4.96,-2.59,0.87,6.64,-4.13,0
8.65,-6.04,-1.95,2.01,6.68,-4.06,0
7.09,-8.63,-0.35,4.65,6.72,-4.0,0
7.13,-8.6,-0.36,4.66,6.75,-3.97,0
7.17,-8.58,-0.37,4.66,6.78,-3.93,0
8.35,-9.19,-0.39,4.67,7.95,-4.55,0
8.39,-9.16,-0.4,4.67,7.98,-4.51,0
9.68,-3.44,-1.67,-1.03,8.01,-4.47,0
9.67,-3.44,-1.67,-1.03,8.01,-4.47,0
9.67,-3.43,-1.67,-1.03,8.01,-4.46,0
9.67,-3.43,-1.66,-1.03,8.0,-4.46,0
9.67,-3.42,-1.66,-1.03,8.01,-4.45,0
9.67,-3.41,-1.66,-1.03,8.01,-4.45,0
9.66,-3.41,-1.66,-1.04,8.0,-4.45,0
9.65,-3.4,-1.66,-1.04,8.0,-4.44,0
9.65,-3.4,-1.66,-1.04,7.99,-4.44,0
9.65,-3.39,-1.66,-1.04,7.99,-4.43,0
8.5,2.63,-0.63,-6.93,7.88,-4.31,0
8.49,2.66,-0.62,-6.93,7.88,-4.29,0
8.48,2.68,-0.61,-6.93,7.87,-4.26,0
8.47,2.7,-0.62,-6.92,7.86,-4.23,0
8.46,2.73,-0.61,-6.92,7.85,-4.21,0
8.45,2.75,-0.6,-6.92,7.85,-4.18,0
8.43,2.77,-0.61,-6.91,7.83,-4.15,0
8.42,2.8,-0.6,-6.91,7.83,-4.13,0
8.4,2.82,-0.6,-6.91,7.81,-4.1,0
8.39,2.84,-0.6,-6.9,7.79,-4.07,0
11.12,0.17,-3.25,-4.33,7.89,-4.15,0
3.97,0.29,-3.24,-4.34,0.71,-4.02,0
3.99,0.29,-3.21,-4.35,0.76,-4.03,0
3.97,0.29,-3.21,-4.36,0.74,-4.04,0
4.0,0.29,-3.19,-4.37,0.78,-4.05,0
4.0,0.29,-3.18,-4.38,0.8,-4.06,0
