dist_nearest_edge,trench_abs_ortho,conv_ortho,conv_paral
4.63,-3.66,8.86,-0.75
6.93,-3.93,9.15,-3.12
7.59,-3.95,9.13,-3.79
7.42,-3.95,9.23,-3.37
5.51,-3.75,9.12,-1.2
4.79,-3.67,8.92,-0.75
5.68,-3.91,8.42,-3.83
11.93,-2.71,17.38,6.51
6.34,-2.97,12.89,0.04
6.0,-3.98,8.6,-5.03
2.59,-2.92,11.71,0.08
2.33,-3.31,7.8,0.41
4.57,-2.57,-0.49,-3.19
2.08,-2.31,1.49,-2.88
8.84,-2.99,13.64,0.07
12.42,-2.98,18.16,3.77
12.31,-2.71,17.38,6.51
9.29,-2.64,16.96,7.32
4.56,-2.95,12.33,0.08
6.94,-2.98,13.07,0.04
2.0,-2.91,11.52,0.08
5.87,-3.99,8.65,-5.03
1.99,-3.99,11.06,-1.66
0.51,-3.99,11.59,-1.36
2.13,-2.47,5.08,-0.92
0.53,-2.54,5.67,-0.98
6.46,-3.95,8.51,-3.56
4.53,-3.53,8.56,-0.26
5.75,-3.94,8.06,-3.98
4.57,-2.57,-0.49,-3.19
3.67,-2.5,1.0,-3.07
3.35,-2.49,1.0,-3.07
4.57,-2.57,-0.49,-3.19
3.67,-2.5,1.0,-3.07
0.07,-2.46,0.1,-3.25
3.19,-2.3,1.59,-2.81
1.18,-2.46,0.77,-3.15
0.07,-2.46,0.1,-3.25
5.16,-2.95,12.52,0.08
7.92,-2.99,13.37,0.07
9.99,-2.98,18.24,3.46
8.47,-2.99,13.53,0.07
10.39,-2.98,18.24,3.46
12.87,-2.72,17.37,6.51
12.12,-2.71,17.38,6.51
11.88,-2.98,18.15,3.77
12.6,-2.72,17.37,6.51
12.06,-2.98,18.15,3.77
9.1,-2.64,16.95,7.32
7.97,-2.64,16.91,7.32
11.33,-2.98,18.14,3.77
8.16,-2.64,16.92,7.32
7.92,-2.99,13.37,0.07
9.21,-3.0,18.29,3.17
5.35,-2.96,12.58,0.04
6.74,-2.98,13.01,0.04
3.38,-2.93,11.96,0.08
4.76,-2.95,12.4,0.08
5.75,-2.97,12.7,0.04
3.18,-2.93,11.9,0.08
4.17,-2.94,12.21,0.08
6.0,-3.98,8.6,-5.03
1.45,-4.0,11.24,-1.66
0.31,-4.0,11.65,-1.36
6.0,-3.98,8.6,-5.03
4.11,-3.97,8.76,-5.84
4.11,-3.97,8.76,-5.84
5.87,-3.99,8.65,-5.03
4.11,-3.97,8.76,-5.84
0.28,-3.01,10.9,-1.13
1.03,-3.03,11.14,-1.13
1.27,-4.01,11.3,-1.66
3.18,-2.93,11.9,0.08
0.28,-3.01,10.9,-1.13
2.39,-2.92,11.64,0.08
5.37,-2.7,0.21,-3.22
1.79,-2.49,5.21,-0.92
5.37,-2.7,0.21,-3.22
0.36,-2.69,5.55,-1.72
2.04,-3.05,7.6,1.29
1.28,-2.51,5.39,-0.98
3.04,-3.79,7.76,-2.2
6.96,-3.99,8.84,-3.94
6.96,-3.99,8.84,-3.94
2.89,-3.78,7.7,-2.2
0.36,-2.69,5.55,-1.72
2.89,-3.78,7.7,-2.2
2.33,-3.31,7.8,0.41
5.58,-3.76,8.82,-1.45
4.7,-3.67,8.57,-1.01
7.17,-3.97,8.77,-3.54
7.14,-3.99,8.77,-3.94
7.32,-3.98,8.88,-3.54
5.58,-3.76,8.82,-1.45
4.87,-3.67,8.63,-1.01
5.75,-3.94,8.06,-3.98
13.78,-2.72,17.41,6.49
9.33,-2.98,12.88,0.0
3.1,-4.0,8.56,-5.06
5.38,-2.93,11.64,0.04
2.4,-3.32,7.75,0.33
4.57,-2.58,-0.45,-3.19
2.08,-2.32,1.52,-2.86
11.81,-3.0,13.63,0.03
12.28,-2.99,18.18,3.75
13.41,-2.72,17.4,6.49
9.34,-2.64,16.99,7.31
7.35,-2.96,12.27,0.04
9.72,-2.99,13.0,0.0
4.59,-2.92,11.39,0.04
3.1,-4.0,8.56,-5.06
0.75,-3.05,9.95,-1.88
2.44,-3.01,10.62,-1.16
2.13,-2.48,5.02,-0.96
0.53,-2.55,5.6,-1.01
5.57,-3.96,8.43,-3.61
4.6,-3.54,8.5,-0.33
5.82,-3.95,7.98,-4.02
4.57,-2.58,-0.45,-3.19
3.67,-2.51,1.04,-3.05
3.35,-2.5,1.04,-3.05
4.57,-2.58,-0.45,-3.19
3.67,-2.51,1.04,-3.05
0.07,-2.47,0.14,-3.24
3.19,-2.31,1.62,-2.79
1.18,-2.47,0.81,-3.14
0.07,-2.47,0.14,-3.24
8.14,-2.97,12.52,0.0
10.52,-3.0,13.24,0.0
12.78,-2.99,18.26,3.44
11.44,-3.0,13.52,0.03
13.18,-2.99,18.26,3.44
12.65,-2.72,17.39,6.49
13.59,-2.72,17.4,6.49
11.74,-2.99,18.17,3.75
12.65,-2.72,17.39,6.49
11.92,-2.99,18.17,3.75
9.15,-2.64,16.99,7.31
8.02,-2.65,16.95,7.31
11.2,-2.99,18.16,3.75
8.02,-2.65,16.95,7.31
10.71,-2.99,13.3,0.03
12.0,-3.01,13.69,0.03
8.14,-2.97,12.52,0.0
9.53,-2.99,12.94,0.0
6.17,-2.94,11.89,0.04
7.55,-2.96,12.33,0.04
8.54,-2.97,12.64,0.0
5.58,-2.93,11.7,0.04
7.15,-2.95,12.21,0.04
3.1,-4.0,8.56,-5.06
1.3,-3.06,10.13,-1.88
2.44,-3.01,10.62,-1.16
3.1,-4.0,8.56,-5.06
1.33,-3.98,8.67,-5.86
1.33,-3.98,8.67,-5.86
3.1,-4.0,8.56,-5.06
1.33,-3.98,8.67,-5.86
3.03,-3.02,10.81,-1.16
3.81,-3.04,11.07,-1.16
1.49,-3.06,10.2,-1.88
5.97,-2.94,11.83,0.04
3.03,-3.02,10.81,-1.16
5.18,-2.93,11.58,0.04
5.49,-2.7,0.25,-3.21
1.62,-2.5,5.21,-0.96
5.32,-2.71,0.25,-3.21
0.22,-2.7,5.53,-1.74
2.11,-3.06,7.56,1.2
1.28,-2.52,5.32,-1.01
3.12,-3.8,7.68,-2.26
4.18,-4.0,8.75,-3.98
4.18,-4.0,8.75,-3.98
2.96,-3.8,7.63,-2.26
2.25,-3.31,7.7,0.33
2.96,-3.8,7.63,-2.26
2.4,-3.32,7.75,0.33
5.65,-3.77,8.75,-1.51
4.6,-3.54,8.5,-0.33
4.86,-3.98,8.68,-3.59
4.37,-4.0,8.69,-3.98
4.54,-3.99,8.8,-3.59
5.65,-3.77,8.75,-1.51
4.94,-3.68,8.56,-1.08
5.82,-3.95,7.98,-4.02
13.64,-2.71,17.43,6.48
9.52,-2.98,12.76,-0.03
2.97,-3.08,7.34,-4.93
5.77,-2.93,11.57,0.0
2.47,-2.38,6.76,0.0
4.57,-2.59,-0.41,-3.19
2.08,-2.32,1.55,-2.83
12.21,-3.0,13.57,-0.0
12.14,-2.98,18.2,3.73
13.26,-2.72,17.43,6.48
9.2,-2.64,17.02,7.29
7.54,-2.95,12.14,0.0
10.11,-2.99,12.94,-0.03
4.98,-2.92,11.32,0.0
2.72,-3.09,7.56,-4.72
1.13,-3.05,9.88,-1.9
2.83,-3.01,10.55,-1.19
1.96,-2.49,5.02,-1.0
0.53,-2.55,5.53,-1.05
5.19,-3.01,7.39,-3.44
4.67,-2.58,7.48,-0.57
5.89,-3.01,6.95,-3.8
4.57,-2.59,-0.41,-3.19
3.67,-2.52,1.07,-3.04
3.51,-2.51,1.08,-3.04
4.57,-2.59,-0.41,-3.19
3.67,-2.52,1.07,-3.04
0.07,-2.48,0.18,-3.24
3.19,-2.32,1.66,-2.76
1.18,-2.48,0.85,-3.12
0.07,-2.48,0.18,-3.24
8.33,-2.96,12.39,0.0
11.1,-2.99,13.24,-0.0
12.99,-2.99,18.28,3.42
11.65,-3.0,13.4,-0.0
13.57,-2.99,18.28,3.42
12.51,-2.72,17.42,6.48
13.45,-2.72,17.43,6.48
11.24,-2.99,18.18,3.73
12.33,-2.72,17.41,6.48
11.78,-2.99,18.19,3.73
8.83,-2.64,17.01,7.29
7.69,-2.64,16.97,7.29
10.88,-2.99,18.18,3.73
7.88,-2.64,16.97,7.29
11.1,-2.99,13.24,-0.0
12.4,-3.0,13.63,-0.0
8.73,-2.97,12.51,-0.03
9.92,-2.98,12.88,-0.03
6.56,-2.94,11.83,0.0
7.94,-2.96,12.26,0.0
8.93,-2.97,12.57,-0.03
6.16,-2.93,11.7,0.0
7.54,-2.95,12.14,0.0
2.97,-3.08,7.34,-4.93
0.96,-3.1,7.71,-5.44
2.83,-3.01,10.55,-1.19
2.72,-3.09,7.56,-4.72
0.96,-3.1,7.71,-5.44
0.96,-3.1,7.71,-5.44
2.62,-2.35,3.01,-8.42
0.96,-3.1,7.71,-5.44
3.42,-3.02,10.74,-1.19
4.19,-3.04,11.0,-1.19
1.69,-3.06,10.06,-1.9
6.56,-2.94,11.83,0.0
3.42,-3.02,10.74,-1.19
5.37,-2.92,11.45,0.0
5.31,-2.72,0.29,-3.2
1.62,-2.5,5.14,-1.0
5.31,-2.72,0.29,-3.2
0.22,-2.71,5.46,-1.77
2.18,-2.16,6.61,0.77
1.28,-2.53,5.26,-1.05
3.19,-2.83,6.64,-2.25
3.8,-3.05,7.72,-3.77
3.8,-3.05,7.72,-3.77
3.03,-2.83,6.58,-2.25
2.18,-2.16,6.61,0.77
3.03,-2.83,6.58,-2.25
2.47,-2.38,6.76,0.0
5.72,-2.79,7.7,-1.61
4.84,-2.71,7.47,-1.23
4.49,-3.02,7.65,-3.42
3.99,-3.05,7.66,-3.77
4.17,-3.03,7.76,-3.42
5.72,-2.79,7.7,-1.61
5.16,-2.92,7.17,-2.73
5.89,-3.01,6.95,-3.8
6.19,-2.93,18.12,4.22
9.69,-2.97,12.78,0.0
2.82,-3.09,7.64,-4.43
5.47,-2.98,11.44,-0.46
0.29,-2.92,4.95,-4.18
4.57,-2.6,-0.37,-3.19
2.08,-2.33,1.59,-2.81
8.98,-3.01,13.46,-0.17
4.28,-2.64,17.16,7.16
6.59,-2.93,18.12,4.22
1.22,-2.61,16.95,7.46
7.73,-2.94,12.17,0.12
10.08,-2.98,12.9,0.0
4.69,-2.97,11.19,-0.46
2.82,-3.09,7.64,-4.43
1.08,-3.0,9.92,-1.35
2.62,-3.02,10.43,-1.35
4.28,-2.5,4.95,-1.04
2.84,-2.55,5.47,-1.09
4.61,-3.01,7.38,-3.41
2.61,-2.71,7.35,-1.27
3.92,-2.96,7.35,-2.91
4.57,-2.6,-0.37,-3.19
3.67,-2.52,1.11,-3.02
3.35,-2.51,1.11,-3.02
4.57,-2.6,-0.37,-3.19
3.67,-2.52,1.11,-3.02
0.07,-2.49,0.22,-3.23
3.19,-2.32,1.69,-2.74
1.18,-2.48,0.89,-3.11
0.07,-2.49,0.22,-3.23
8.32,-2.95,12.35,0.12
10.28,-3.0,13.07,-0.17
8.24,-3.02,13.68,-0.17
9.54,-3.01,13.29,-0.17
7.39,-2.92,18.12,4.22
4.85,-2.64,17.16,7.16
6.59,-2.93,18.12,4.22
4.09,-3.06,18.39,2.68
4.47,-2.64,17.16,7.16
4.09,-3.06,18.39,2.68
1.22,-2.61,16.95,7.46
0.09,-2.62,16.95,7.38
3.53,-3.06,18.38,2.68
0.09,-2.62,16.95,7.38
9.91,-3.01,13.18,-0.17
8.61,-3.02,13.57,-0.17
8.72,-2.95,12.48,0.12
9.88,-2.98,12.84,0.0
6.6,-2.94,11.81,-0.0
7.73,-2.94,12.17,0.12
8.91,-2.95,12.54,0.12
5.67,-2.98,11.5,-0.46
7.16,-2.95,11.99,-0.0
2.82,-3.09,7.64,-4.43
1.66,-3.01,10.11,-1.35
2.62,-3.02,10.43,-1.35
2.82,-3.09,7.64,-4.43
0.96,-3.13,8.0,-4.89
0.96,-3.13,8.0,-4.89
2.65,-3.07,6.94,-5.55
0.96,-3.13,8.0,-4.89
3.18,-3.09,10.53,-1.92
4.11,-2.96,11.0,-0.46
1.85,-3.01,10.18,-1.35
6.23,-2.93,11.69,-0.0
3.18,-3.09,10.53,-1.92
5.08,-2.97,11.31,-0.46
6.8,-2.72,0.33,-3.19
4.11,-2.5,5.01,-1.04
6.8,-2.72,0.33,-3.19
1.26,-2.07,6.09,0.79
0.48,-2.09,6.37,0.79
3.59,-2.53,5.19,-1.09
1.33,-2.97,5.82,-3.93
3.82,-3.05,7.71,-3.66
3.66,-3.08,7.35,-4.43
0.29,-2.92,4.95,-4.18
0.48,-2.09,6.37,0.79
1.14,-2.61,6.9,-0.92
0.48,-2.09,6.37,0.79
3.57,-2.95,7.23,-2.91
2.61,-2.71,7.35,-1.27
4.47,-3.04,7.48,-3.66
3.82,-3.05,7.71,-3.66
4.31,-3.04,7.54,-3.66
3.39,-2.94,7.16,-2.91
3.21,-2.73,7.56,-1.27
4.45,-2.97,7.54,-2.91
6.34,-2.92,18.14,4.2
9.69,-2.97,12.71,-0.04
2.82,-3.1,7.57,-4.43
5.47,-2.98,11.37,-0.5
0.29,-2.93,4.87,-4.18
4.57,-2.61,-0.33,-3.19
2.08,-2.33,1.62,-2.78
8.98,-3.01,13.4,-0.21
4.28,-2.63,17.18,7.14
6.88,-2.92,18.14,4.2
1.41,-2.6,16.99,7.44
7.54,-2.95,12.04,-0.04
10.08,-2.98,12.83,-0.04
4.69,-2.96,11.12,-0.5
2.82,-3.1,7.57,-4.43
1.08,-3.0,9.85,-1.38
2.62,-3.03,10.36,-1.38
4.45,-2.49,4.82,-1.07
2.84,-2.55,5.4,-1.12
4.61,-3.01,7.31,-3.43
2.61,-2.71,7.28,-1.3
4.1,-2.96,7.34,-2.93
4.57,-2.61,-0.33,-3.19
3.67,-2.53,1.15,-3.0
3.35,-2.52,1.15,-3.0
4.57,-2.61,-0.33,-3.19
3.67,-2.53,1.15,-3.0
0.07,-2.5,0.27,-3.22
3.19,-2.33,1.72,-2.71
1.18,-2.49,0.93,-3.09
0.07,-2.5,0.27,-3.22
8.52,-2.95,12.35,0.08
10.28,-3.0,13.0,-0.21
8.42,-3.02,13.56,-0.21
9.72,-3.01,13.17,-0.21
7.54,-2.92,13.8,0.78
4.66,-2.63,17.18,7.14
6.52,-2.92,18.14,4.2
4.09,-3.06,18.41,2.66
4.28,-2.63,17.18,7.14
4.09,-3.06,18.41,2.66
1.02,-2.61,16.97,7.44
0.09,-2.62,16.98,7.36
3.53,-3.06,18.4,2.66
0.09,-2.62,16.98,7.36
9.91,-3.0,13.12,-0.21
8.61,-3.01,13.51,-0.21
8.52,-2.95,12.35,0.08
9.88,-2.97,12.77,-0.04
6.6,-2.94,11.75,-0.04
7.93,-2.94,12.16,0.08
8.91,-2.95,12.47,0.08
6.04,-2.93,11.57,-0.04
7.35,-2.95,11.98,-0.04
2.82,-3.1,7.57,-4.43
0.96,-3.13,7.92,-4.9
2.62,-3.03,10.36,-1.38
2.82,-3.1,7.57,-4.43
0.96,-3.13,7.92,-4.9
0.96,-3.13,7.92,-4.9
2.65,-3.07,6.86,-5.54
0.96,-3.13,7.92,-4.9
3.18,-3.09,10.46,-1.95
3.92,-3.1,10.7,-1.95
1.85,-3.01,10.11,-1.38
6.04,-2.93,11.57,-0.04
3.0,-3.08,10.4,-1.95
5.28,-2.97,11.31,-0.5
6.8,-2.73,0.37,-3.18
4.11,-2.5,4.95,-1.07
6.8,-2.73,0.37,-3.18
1.26,-2.07,6.04,0.74
0.48,-2.09,6.32,0.74
3.59,-2.53,5.13,-1.12
1.33,-2.97,5.74,-3.94
3.82,-3.06,7.63,-3.67
3.82,-3.06,7.63,-3.67
0.29,-2.93,4.87,-4.18
0.48,-2.09,6.32,0.74
1.14,-2.61,6.84,-0.96
0.48,-2.09,6.32,0.74
3.57,-2.95,7.15,-2.93
2.61,-2.71,7.28,-1.3
4.47,-3.04,7.41,-3.67
4.14,-3.05,7.52,-3.67
4.14,-3.05,7.52,-3.67
3.39,-2.95,7.09,-2.93
3.21,-2.73,7.5,-1.3
4.45,-2.97,7.46,-2.93
6.17,-2.92,18.16,4.17
9.69,-2.97,12.65,-0.07
2.82,-3.1,7.49,-4.44
5.47,-2.98,11.3,-0.53
0.29,-2.94,4.8,-4.18
4.57,-2.62,-0.29,-3.18
2.08,-2.34,1.66,-2.76
8.79,-3.01,13.39,-0.24
4.09,-3.06,18.43,2.63
6.71,-2.92,18.16,4.17
1.41,-2.6,17.01,7.42
7.54,-2.95,11.98,-0.08
10.08,-2.97,12.76,-0.07
4.89,-2.97,11.11,-0.53
2.82,-3.1,7.49,-4.44
1.08,-3.0,9.78,-1.41
2.62,-3.03,10.29,-1.41
4.45,-2.5,4.76,-1.11
2.84,-2.56,5.34,-1.16
4.61,-3.02,7.23,-3.44
2.61,-2.71,7.22,-1.34
4.1,-2.97,7.27,-2.95
4.57,-2.62,-0.29,-3.18
3.67,-2.54,1.18,-2.98
3.35,-2.52,1.19,-2.98
4.57,-2.62,-0.29,-3.18
3.67,-2.54,1.18,-2.98
0.07,-2.51,0.31,-3.21
3.19,-2.33,1.75,-2.69
1.18,-2.5,0.97,-3.08
0.07,-2.51,0.31,-3.21
8.32,-2.94,12.22,0.04
10.28,-3.0,12.94,-0.24
8.05,-3.02,13.61,-0.24
9.35,-3.01,13.22,-0.24
7.48,-2.91,13.76,0.73
4.85,-2.63,17.21,7.12
6.53,-2.92,18.16,4.17
4.09,-3.06,18.43,2.63
4.28,-2.63,17.2,7.12
4.09,-3.06,18.43,2.63
1.02,-2.6,17.0,7.42
0.09,-2.61,17.0,7.34
3.53,-3.06,18.42,2.63
0.28,-2.61,17.01,7.34
9.91,-3.0,13.05,-0.24
8.79,-3.01,13.39,-0.24
8.72,-2.95,12.35,0.04
9.88,-2.97,12.71,-0.07
6.6,-2.94,11.68,-0.08
7.93,-2.94,12.1,0.04
8.91,-2.95,12.41,0.04
6.04,-2.93,11.5,-0.08
7.35,-2.95,11.92,-0.08
2.82,-3.1,7.49,-4.44
2.04,-3.02,10.1,-1.41
2.81,-3.03,10.36,-1.41
2.82,-3.1,7.49,-4.44
0.96,-3.14,7.85,-4.9
1.15,-3.13,7.79,-4.9
2.65,-3.08,6.78,-5.54
0.78,-3.14,7.91,-4.9
3.18,-3.09,10.39,-1.98
4.3,-2.96,10.92,-0.53
1.85,-3.01,10.04,-1.41
6.23,-2.93,11.56,-0.08
3.0,-3.09,10.33,-1.98
5.08,-2.97,11.18,-0.53
6.8,-2.74,0.4,-3.16
4.11,-2.51,4.88,-1.11
6.8,-2.74,0.4,-3.16
1.26,-2.07,5.98,0.68
0.48,-2.09,6.27,0.68
3.59,-2.54,5.06,-1.16
1.33,-2.98,5.67,-3.94
3.82,-3.06,7.56,-3.69
3.82,-3.06,7.56,-3.69
0.29,-2.94,4.8,-4.18
0.48,-2.09,6.27,0.68
1.14,-2.61,6.77,-1.0
0.48,-2.09,6.27,0.68
3.57,-2.96,7.08,-2.95
2.61,-2.71,7.22,-1.34
4.62,-3.03,7.39,-3.44
3.82,-3.06,7.56,-3.69
4.14,-3.05,7.44,-3.69
3.39,-2.95,7.02,-2.95
3.21,-2.73,7.43,-1.34
4.45,-2.98,7.39,-2.95
6.16,-2.45,14.56,0.34
9.5,-2.45,8.78,-1.8
2.82,-2.3,4.41,-4.65
5.47,-2.42,7.79,-2.11
0.29,-2.11,2.38,-4.39
0.1,-0.13,3.85,0.4
0.1,-0.13,3.85,0.4
8.98,-2.48,9.29,-1.92
4.09,-2.52,14.65,-0.91
6.71,-2.45,9.88,-1.23
1.41,-2.3,14.5,3.03
7.73,-2.42,8.4,-1.72
10.08,-2.46,8.91,-1.8
4.69,-2.41,7.61,-2.11
2.82,-2.3,4.41,-4.65
1.08,-2.39,6.56,-2.71
2.62,-2.42,6.93,-2.71
0.29,-2.11,2.38,-4.39
0.29,-2.11,2.38,-4.39
4.61,-2.29,4.43,-4.05
2.61,-2.2,4.91,-2.69
4.1,-2.29,4.57,-3.75
0.1,-0.13,3.85,0.4
0.1,-0.13,3.85,0.4
0.1,-0.13,3.85,0.4
0.1,-0.13,3.85,0.4
0.1,-0.13,3.85,0.4
0.1,-0.13,3.85,0.4
0.1,-0.13,3.85,0.4
0.1,-0.13,3.85,0.4
0.1,-0.13,3.85,0.4
8.52,-2.43,8.58,-1.72
10.09,-2.47,9.05,-1.92
8.24,-2.49,9.45,-1.92
9.54,-2.48,9.17,-1.92
7.48,-2.45,9.72,-1.23
4.66,-2.31,14.39,2.75
6.52,-2.45,9.92,-1.23
4.09,-2.52,14.65,-0.91
4.47,-2.31,14.4,2.75
4.09,-2.52,14.65,-0.91
1.02,-2.3,14.51,3.03
0.09,-2.31,14.56,2.96
3.53,-2.52,14.68,-0.91
0.09,-2.31,14.56,2.96
10.09,-2.47,9.05,-1.92
8.61,-2.48,9.37,-1.92
8.52,-2.43,8.58,-1.72
9.88,-2.45,8.87,-1.8
6.6,-2.42,8.13,-1.8
7.73,-2.42,8.4,-1.72
8.91,-2.44,8.67,-1.72
6.04,-2.41,8.0,-1.8
7.16,-2.42,8.26,-1.8
2.82,-2.3,4.41,-4.65
1.85,-2.4,6.75,-2.71
2.62,-2.42,6.93,-2.71
2.82,-2.3,4.41,-4.65
0.78,-2.3,4.62,-4.92
0.78,-2.3,4.62,-4.92
2.65,-2.2,3.68,-5.28
0.78,-2.3,4.62,-4.92
3.18,-2.44,6.91,-3.09
4.3,-2.41,7.52,-2.11
1.85,-2.4,6.75,-2.71
6.42,-2.41,8.09,-1.8
3.0,-2.44,6.86,-3.09
5.28,-2.42,7.75,-2.11
0.29,-2.11,2.38,-4.39
0.29,-2.11,2.38,-4.39
0.29,-2.11,2.38,-4.39
0.29,-2.11,2.38,-4.39
0.29,-2.11,2.38,-4.39
0.29,-2.11,2.38,-4.39
1.33,-2.19,3.12,-4.31
3.82,-2.31,4.61,-4.2
3.82,-2.31,4.61,-4.2
0.29,-2.11,2.38,-4.39
0.29,-2.11,2.38,-4.39
1.14,-2.14,4.68,-2.46
0.29,-2.11,2.38,-4.39
3.57,-2.28,4.43,-3.75
2.61,-2.2,4.91,-2.69
4.47,-2.3,4.45,-4.2
3.82,-2.31,4.61,-4.2
4.14,-2.31,4.53,-4.2
3.39,-2.27,4.39,-3.75
3.21,-2.21,5.06,-2.69
4.61,-2.29,4.43,-4.05
6.3,-2.48,9.36,-1.51
9.5,-2.48,8.21,-2.05
2.82,-2.3,3.92,-4.66
5.47,-2.45,7.25,-2.34
0.29,-2.11,1.97,-4.4
4.57,-1.75,-2.13,-8.51
2.08,-1.86,3.44,-8.14
8.79,-2.51,8.73,-2.16
4.09,-2.55,14.12,-1.39
6.89,-2.48,9.24,-1.51
1.41,-2.34,14.13,2.42
7.54,-2.46,7.79,-2.05
10.08,-2.48,8.33,-2.05
4.5,-2.44,7.03,-2.34
2.82,-2.3,3.92,-4.66
1.08,-2.41,6.06,-2.9
2.43,-2.43,6.36,-2.9
4.45,-2.05,2.91,-2.75
3.03,-2.09,3.23,-2.78
4.61,-2.3,3.98,-4.13
2.61,-2.23,4.52,-2.89
4.1,-2.3,4.12,-3.85
4.57,-1.75,-2.13,-8.51
3.67,-1.93,1.98,-8.56
3.35,-1.92,2.02,-8.56
4.57,-1.75,-2.13,-8.51
3.67,-1.93,1.98,-8.56
0.07,-1.73,-0.31,-8.87
3.19,-1.88,3.67,-8.0
1.18,-1.84,1.48,-8.74
0.07,-1.73,-0.31,-8.87
8.32,-2.46,7.98,-1.97
10.28,-2.5,8.42,-2.16
8.05,-2.52,8.88,-2.16
9.54,-2.5,8.57,-2.16
7.28,-2.48,9.16,-1.51
4.66,-2.34,13.99,2.15
6.5,-2.48,9.32,-1.51
4.09,-2.55,14.12,-1.39
4.28,-2.35,14.01,2.15
4.09,-2.55,14.12,-1.39
1.02,-2.34,14.15,2.42
0.09,-2.35,14.2,2.36
3.53,-2.55,14.15,-1.39
0.09,-2.35,14.2,2.36
9.91,-2.5,8.5,-2.16
8.79,-2.51,8.73,-2.16
8.72,-2.46,8.06,-1.97
9.88,-2.48,8.29,-2.05
6.6,-2.44,7.59,-2.05
7.93,-2.46,7.89,-1.97
8.91,-2.47,8.1,-1.97
6.04,-2.44,7.46,-2.05
7.54,-2.46,7.79,-2.05
2.82,-2.3,3.92,-4.66
1.85,-2.43,6.23,-2.9
2.43,-2.43,6.36,-2.9
2.82,-2.3,3.92,-4.66
0.96,-2.3,4.06,-4.9
0.96,-2.3,4.06,-4.9
2.65,-2.2,3.19,-5.21
0.96,-2.3,4.06,-4.9
3.18,-2.46,6.37,-3.25
3.92,-2.47,6.53,-3.25
1.85,-2.43,6.23,-2.9
6.23,-2.44,7.5,-2.05
3.0,-2.45,6.32,-3.25
5.08,-2.45,7.16,-2.34
6.62,-1.96,-0.33,-8.77
3.94,-2.06,3.03,-2.75
6.62,-1.96,-0.33,-8.77
1.26,-1.88,4.34,-1.54
0.48,-1.9,4.53,-1.54
3.59,-2.08,3.09,-2.78
1.33,-2.19,2.7,-4.34
3.82,-2.32,4.14,-4.26
3.82,-2.32,4.14,-4.26
0.29,-2.11,1.97,-4.4
0.48,-1.9,4.53,-1.54
1.14,-2.17,4.31,-2.68
0.48,-1.9,4.53,-1.54
3.57,-2.29,4.0,-3.85
2.61,-2.23,4.52,-2.89
4.47,-2.31,3.98,-4.26
3.82,-2.32,4.14,-4.26
4.14,-2.32,4.06,-4.26
3.39,-2.29,3.96,-3.85
3.21,-2.24,4.66,-2.89
4.27,-2.31,4.16,-3.85
6.36,-2.48,9.27,-1.53
9.5,-2.48,8.13,-2.05
2.82,-2.31,3.84,-4.64
5.47,-2.45,7.17,-2.35
0.29,-2.12,1.9,-4.36
4.57,-1.76,-2.16,-9.06
2.08,-1.86,3.74,-8.6
8.79,-2.51,8.65,-2.16
4.09,-2.55,14.09,-1.44
6.74,-2.48,9.2,-1.53
1.22,-2.33,14.13,2.38
7.73,-2.45,7.77,-1.98
10.08,-2.48,8.25,-2.05
4.5,-2.44,6.96,-2.35
2.82,-2.31,3.84,-4.64
1.08,-2.42,5.98,-2.9
2.62,-2.44,6.33,-2.9
4.32,-2.05,3.6,-8.5
2.84,-2.1,3.2,-2.79
4.61,-2.31,3.9,-4.12
2.61,-2.23,4.44,-2.9
4.1,-2.31,4.05,-3.85
4.57,-1.76,-2.16,-9.06
3.67,-1.94,2.2,-9.06
3.35,-1.93,2.24,-9.06
4.57,-1.76,-2.16,-9.06
3.67,-1.94,2.2,-9.06
0.07,-1.74,-0.23,-9.41
3.19,-1.88,3.99,-8.44
1.18,-1.85,1.67,-9.25
0.07,-1.74,-0.23,-9.41
8.13,-2.46,7.86,-1.98
10.28,-2.5,8.34,-2.16
8.24,-2.51,8.76,-2.16
9.72,-2.5,8.46,-2.16
7.3,-2.48,9.08,-1.53
4.67,-2.34,13.97,2.1
6.36,-2.48,9.27,-1.53
4.09,-2.55,14.09,-1.44
4.28,-2.34,14.0,2.1
4.09,-2.55,14.09,-1.44
1.22,-2.33,14.13,2.38
0.09,-2.34,14.19,2.31
3.53,-2.55,14.13,-1.44
0.09,-2.34,14.19,2.31
9.72,-2.5,8.46,-2.16
8.79,-2.51,8.65,-2.16
8.72,-2.47,7.98,-1.98
9.88,-2.48,8.21,-2.05
6.6,-2.45,7.51,-2.06
7.73,-2.45,7.77,-1.98
8.91,-2.47,8.02,-1.98
6.23,-2.44,7.43,-2.06
7.16,-2.45,7.63,-2.06
2.82,-2.31,3.84,-4.64
1.85,-2.43,6.15,-2.9
2.62,-2.44,6.33,-2.9
2.82,-2.31,3.84,-4.64
0.96,-2.3,3.99,-4.87
0.96,-2.3,3.99,-4.87
2.65,-2.2,3.12,-5.18
0.96,-2.3,3.99,-4.87
3.18,-2.46,6.29,-3.24
3.92,-2.47,6.45,-3.24
1.85,-2.43,6.15,-2.9
6.42,-2.44,7.47,-2.06
